Date,Close
2025-07-16 00:00:00-04:00,209.92176818847656
2025-07-17 00:00:00-04:00,209.78192138671875
2025-07-18 00:00:00-04:00,210.9405975341797
2025-07-21 00:00:00-04:00,212.23912048339844
2025-07-22 00:00:00-04:00,214.15695190429688
2025-07-23 00:00:00-04:00,213.9072265625
2025-07-24 00:00:00-04:00,213.51766967773438
2025-07-25 00:00:00-04:00,213.63754272460938
2025-07-28 00:00:00-04:00,213.80735778808594
2025-07-29 00:00:00-04:00,211.03050231933594
2025-07-30 00:00:00-04:00,208.81301879882812
2025-07-31 00:00:00-04:00,207.33470153808594
2025-08-01 00:00:00-04:00,202.1505889892578
2025-08-04 00:00:00-04:00,203.11949157714844
2025-08-05 00:00:00-04:00,202.68995666503906
2025-08-06 00:00:00-04:00,213.0082550048828
2025-08-07 00:00:00-04:00,219.7805633544922
2025-08-08 00:00:00-04:00,229.0900115966797
2025-08-11 00:00:00-04:00,227.17999267578125
2025-08-12 00:00:00-04:00,229.64999389648438
2025-08-13 00:00:00-04:00,233.1199951171875
